,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
4348,47,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              A girl has no name
            ",I’ll never understand this obsession of finding a new world for humans to escape to instead of just collectively working to fix the one we already have.,"
    5.4K
  ",9 months ago,9,0,4600000,5400
10720,64,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Alexander Supertramp
            ","As someone who doesn't use any social media other than YouTube, I'm not sure why people can't pull themselves away from the thing that is so obviously ruining their lives. Not that YouTube is innocent in all this either.","
    5.4K
  ",10 months ago,1,0,5800000,5400
1656,6,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              sachin kesarkar
            ",It's time we switch from virtual to real and start living real life.,"
    5.1K
  ",8 months ago,8,0,1100000,5100
4354,53,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              smith
            ",Ever since 2020 the world has felt like a movie or one long black mirror episode,"
    5.1K
  ",10 months ago,1,0,4600000,5100
10686,30,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Domical425
            ","I think the simple solution is to just ignore it. No matter how many uses Meta puts into the Metaverse, no matter how good they make themselves look, no matter how much your friends are doing stuff in the Metaverse everyday. Just don't. Pretend it doesn't exist. Because we all know the moment we dip our toes into it, it'll immediately consume us, just like how social media did.","
    5K
  ",9 months ago (edited),9,0,5800000,5000
10698,42,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Hades
            ","No matter what you say about the Metaverse (scary as name as well) you will never, NEVER get the same feeling of climbing a mountain in real life or meeting with friends in a restaurant. Some things technology cannot replicate are real feelings that make us happy.","
    5K
  ",9 months ago,9,0,5800000,5000
18108,127,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Investment Joy
            ","Would love to see a comparison of the various economic doomsday theories of the 50s-80s and see how they've fared. I remember hearing my parents and their friends talking about them in the early 90s, and yet here we are.","
    5K
  ",10 months ago,1,0,10000000,5000
15589,13,4,metaverse violence,/watch?v=a1mC5m9K-ec,I Became The Richest Man In The Metaverse,/c/airrack,10M views,6 months ago,0,"
              hard2hurt
            ","Wait... did you build a giant green screen set before you figured out whether or not you could actually use it for the video? Ouch. I'm gonna buy some Pizzafy to help out, bro.","
    4.9K
  ",6 months ago,6,0,10000000,4900
18036,55,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Faethe
            ",My experience is that there's never been a group of science types as bad at prediction as economists.,"
    4.8K
  ",9 months ago,9,0,10000000,4800
27214,95,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              random citizen
            ",This looks exactly what 'dark future' sci-fi movies warn us about every year.,"
    4.8K
  ",11 months ago,1,0,5800000,4800
13031,55,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Jesse_Mang
            ","Regardless of what you think of Zuckerburger, you gotta admit, he's the perfect mascot for a soulless corporation. And that reminds me, at some point in your life, you have to sell your soul to get this big.","
    4.8K
  ",9 months ago,9,0,1900000,4800
10708,52,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Nicole Necsefor
            ","my favourite psychology prof once said, ""our adaptability will be our downfall,"" and that has always really stuck with me.","
    4.8K
  ",10 months ago,1,0,5800000,4800
40274,131,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              dude Lange
            ",This guy is actually smart. Not just a curator of news and events. He actually understands business strategy.,"
    4.7K
  ",8 months ago,8,0,7500000,4700
4336,35,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Master
            ","1990: dont sit too close to the TV its bad for your eyes
2021:","
    4.6K
  ",10 months ago,1,0,4600000,4600
4325,24,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Jareth Gawain
            ","I don't fear VR being the future. However , companies like Facebook/Meta owning it all? That's pretty scary. Way to make a potentially amazing technology completely soulless and invasive.","
    4.5K
  ",9 months ago,9,0,4600000,4500
1654,4,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Krzysztof Kliś
            ",This story is a valuable lesson about human nature. Even in modern society people are capable of doing horrible things as soon as they learn their actions would go unpunished.,"
    4.5K
  ",8 months ago (edited),8,0,1100000,4500
40144,1,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              David Washington
            ",This metaverse discussion is like listening to people in the 90s telling us what will be internet.,"
    4.4K
  ",7 months ago,7,0,7500000,4400
27125,6,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Eccentrik Hat
            ",The fact that so many people are reacting with great skepticism towards this gives me hope for humanity.,"
    4.4K
  ",9 months ago,9,0,5800000,4400
22941,12,4,metaverse violence,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,562K views,1 month ago,0,"
              Lizard King
            ","Yay a facebook multiverse where everything is G-rated, logged, tracked, monetised, censored, banned, data-mined, exploited, EULA'd and microtransactioned. Sign me up.","
    4.3K
  ",1 month ago,1,0,562000,4300
10657,1,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Mopti Sevare
            ","I was addicted to technologies until I turned 42, then all of a sudden I re-discovered the immense pleasure of reading and taking time to live (drawing, cooking, being outdoors all summer long). I could not care less for any of these soul crushing experiences anymore. Seriously people, live life as it it was still 1999. You can use Google and youtube and all to educate yourself (tons of cool tutorials, documentaries on just about anything you care about) but nothing else....the rest of the time you should be unplugged. Live YOUR life, find out who YOU are, don't watch the lives of others online; nothing good can come from it.","
    4.3K
  ",8 months ago,8,0,5800000,4300
27161,42,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Eric Decamps
            ","They updated his body language software. He almost moves his arms and his head like a real human. Good job, team!","
    4.2K
  ",11 months ago,1,0,5800000,4200
27149,30,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              dan abe
            ",This makes me want to interact with the real universe  and world even more.,"
    4.2K
  ",11 months ago,1,0,5800000,4200
27341,222,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Sonia’s Way
            ","When Mark says “Privacy”
The irony is on another level","
    4.1K
  ",11 months ago,1,0,5800000,4100
22947,18,4,metaverse violence,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,562K views,1 month ago,0,"
              Flying Rat
            ",You’d think with all these “smart” people working at Facebook they’d be smart enough not to steal an idea from an office sketch,"
    4.1K
  ",1 month ago,1,0,562000,4100
22935,6,4,metaverse violence,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,562K views,1 month ago,0,"
              cd
            ","The Metaverse consists of 10 year old technology that normies see as ""new"".","
    3.9K
  ",1 month ago,1,0,562000,3900
10680,24,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Alex Campbell
            ","The fact the youtube no longer shows dislikes is pissing me off immensely. It's really hard for people to determine whether a video is causing contention or not, which is actually important.","
    3.9K
  ",9 months ago,9,0,5800000,3900
43143,0,4,metaverse violence,/watch?v=PjbFU4L9VgA,"Facebook Metaverse In Disarray & NFT Sales Are ""Falling Off A Cliff"" According To Reports",/c/YongYea,351K views,3 months ago,0,"
              Strobo
            ","This is the age of companies being so disconnected they start to lose billions, I love it","
    3.8K
  ",3 months ago,3,0,351000,3800
13013,37,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Tomotato
            ",The digital render of Zuckerberg still looks more realistic than the real one,"
    3.7K
  ",11 months ago,1,0,1900000,3700
27137,18,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              kedsarama
            ","I love how Facebook has been accused for doing all kinds of horrible things, and basically respecting nobody's privacy, and suddenly wants us all to basically let them into our houses and workplaces.","
    3.7K
  ",11 months ago,1,0,5800000,3700
27244,125,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              C0nchis
            ","The more I know about Metaverse, the more I want to move to a house in a tiny village.","
    3.7K
  ",11 months ago,1,0,5800000,3700
13007,31,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              No⁶⁶⁶
            ","Just had the terrible realization that large scale corporate investment in the concept of the metaverse creates a massive financial incentive to make the real world as shitty a place as possible. As you said, the entire metaverse concept is one fundamentally rooted in escapism. You can make the metaverse great by investing lots of money in it and sacrificing your control over it to a certain degree in order to get third party buy-in and leverage the open source community OOORRRRR you could just make reality worse.","
    3.7K
  ",11 months ago (edited),1,0,1900000,3700
4366,65,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Bambi
            ",It’s fascinating how easily people are getting sucked into this Digital Dark age of horror.,"
    3.7K
  ",10 months ago,1,0,4600000,3700
27131,12,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Simply Live
            ","This is 11 minutes of motivation to get back to building real life human interactions and connections with the people around us, and getting the heck off the internet, especially FB/Meta!","
    3.7K
  ",11 months ago,1,0,5800000,3700
17983,2,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              DJ Nick
            ",The way Covid was handled is a good insight as to how screwed we are if something even more serious comes,"
    3.6K
  ",3 months ago,3,0,10000000,3600
4302,1,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              FEnCSERX
            ",I’m really proud of most of humanity for taking one look at this and immediately saying “How about no”,"
    3.6K
  ",8 months ago (edited),8,0,4600000,3600
18102,121,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              new face
            ","MIT couldn’t even predict that their janitor was a genius, so my confidence is pretty minimal.","
    3.5K
  ",10 months ago,1,0,10000000,3500
